,CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,TNR_SF,TNR_LF,DATA_QUALITY_FLAG,CHARACTERISTIC_ID,CHARACTERISTIC_NAME,CHARACTERISTIC_NOTE,C1_COUNT_TOTAL,SYMBOL,C2_COUNT_MEN+,SYMBOL.1,C3_COUNT_WOMEN+,SYMBOL.2,C10_RATE_TOTAL,SYMBOL.3,C11_RATE_MEN+,SYMBOL.4,C12_RATE_WOMEN+,SYMBOL.5
396919,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2270,    51 Information and cultural industries,,245.0,,150.0,,95.0,,2.9,,3.6,,2.2,
396920,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2271,    52 Finance and insurance,,375.0,,205.0,,170.0,,4.4,,5.0,,3.9,
396921,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2272,    53 Real estate and rental and leasing,,245.0,,130.0,,115.0,,2.9,,3.1,,2.7,
396922,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2273,"    54 Professional, scientific and technical services",,1160.0,,670.0,,490.0,,13.7,,16.2,,11.3,
396923,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2274,    55 Management of companies and enterprises,,45.0,,15.0,,35.0,,0.5,,0.4,,0.8,
396924,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2275,"    56 Administrative and support, waste management and remediation services",,105.0,,50.0,,55.0,,1.2,,1.2,,1.3,
396925,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2276,    61 Educational services,,2730.0,,1250.0,,1485.0,,32.3,,30.3,,34.3,
396926,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2277,    62 Health care and social assistance,,635.0,,205.0,,430.0,,7.5,,5.0,,9.9,
396927,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2278,"    71 Arts, entertainment and recreation",,210.0,,100.0,,115.0,,2.5,,2.4,,2.7,
396928,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2279,    72 Accommodation and food services,,410.0,,170.0,,235.0,,4.8,,4.1,,5.4,
396929,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2280,    81 Other services (except public administration),,250.0,,65.0,,185.0,,3.0,,1.6,,4.3,
396930,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2281,    91 Public administration,,205.0,,95.0,,115.0,,2.4,,2.3,,2.7,
396931,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2282,"Total - All languages used at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",195.0,9115.0,,4420.0,,4690.0,,100.0,,100.0,,100.0,
396932,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2283,  English,,7485.0,,3685.0,,3805.0,,82.1,,83.4,,81.1,
396933,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2284,  French,,10.0,,0.0,,10.0,,0.1,,0.0,,0.2,
396934,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2285,  Non-official language,,450.0,,220.0,,235.0,,4.9,,5.0,,5.0,
396935,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2286,    Indigenous,39.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396936,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2287,    Non-Indigenous,,450.0,,220.0,,235.0,,4.9,,5.0,,5.0,
396937,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2288,  English and French,,100.0,,45.0,,50.0,,1.1,,1.0,,1.1,
396938,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2289,  English and non-official language(s),,1020.0,,455.0,,560.0,,11.2,,10.3,,11.9,
396939,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2290,  French and non-official language(s),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396940,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2291,"  English, French and non-official language(s)",,30.0,,10.0,,25.0,,0.3,,0.2,,0.5,
396941,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2292,  Multiple non-official languages,,15.0,,0.0,,10.0,,0.2,,0.0,,0.2,
396942,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2293,"Total - Language used most often at work for the population aged 15 years and over who worked since January 1, 2020, in private households, 2021 Census - 25% sample data",196.0,9115.0,,4420.0,,4690.0,,100.0,,100.0,,100.0,
396943,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2294,  Single responses,,8880.0,,4335.0,,4545.0,,97.4,,98.1,,96.9,
396944,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2295,    Official languages,,8085.0,,3970.0,,4115.0,,88.7,,89.8,,87.7,
396945,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2296,      English,,8055.0,,3965.0,,4085.0,,88.4,,89.7,,87.1,
396946,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2297,      French,,30.0,,0.0,,25.0,,0.3,,0.0,,0.5,
396947,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2298,    Non-official languages,,795.0,,360.0,,430.0,,8.7,,8.1,,9.2,
396948,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2299,      Indigenous languages,39.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396949,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2300,        Algonquian languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396950,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2301,          Blackfoot,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396951,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2302,          Cree-Innu languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396952,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2303,            Atikamekw,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396953,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2304,            Cree languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396954,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2305,              Ililimowin (Moose Cree),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396955,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2306,              Inu Ayimun (Southern East Cree),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396956,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2307,              Iyiyiw-Ayimiwin (Northern East Cree),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396957,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2308,              Nehinawewin (Swampy Cree),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396958,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2309,              Nehiyawewin (Plains Cree),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396959,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2310,              Nihithawiwin (Woods Cree),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396960,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2311,"              Cree, n.o.s.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396961,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2312,            Innu (Montagnais),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396962,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2313,            Naskapi,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396963,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2314,          Eastern Algonquian languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396964,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2315,            Mi'kmaq,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396965,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2316,            Wolastoqewi (Malecite),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396966,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2317,          Ojibway-Potawatomi languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396967,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2318,            Anicinabemowin (Algonquin),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396968,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2319,            Oji-Cree,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396969,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2320,            Ojibway languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396970,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2321,              Anishinaabemowin (Chippewa),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396971,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2322,              Daawaamwin (Odawa),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396972,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2323,              Saulteau (Western Ojibway),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396973,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2324,"              Ojibway, n.o.s.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396974,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2325,"          Algonquian languages, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396975,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2326,        Athabaskan languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396976,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2327,          Northern Athabaskan languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396977,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2328,            Dakelh (Carrier),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396978,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2329,            Dane-zaa (Beaver),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396979,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2330,"            Dene, n.o.s.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396980,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2331,            Gwich'in,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396981,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2332,            Slavey-Hare languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396982,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2333,              Deh Gah Ghotie Zhatie (South Slavey),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396983,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2334,              Satuotine Yati (North Slavey),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396984,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2335,"              Slavey, n.o.s.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396985,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2336,            Tahltan languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396986,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2337,            Tlicho (Dogrib),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396987,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2338,            Tse'khene (Sekani),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396988,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2339,            Tsilhqot'in (Chilcotin),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396989,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2340,            Tsuu T'ina (Sarsi),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396990,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2341,            Tutchone languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396991,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2342,              Northern Tutchone,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396992,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2343,              Southern Tutchone,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396993,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2344,"              Tutchone, n.o.s.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396994,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2345,            Wetsuwet'en-Babine,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396995,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2346,          Tlingit,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396996,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2347,"          Athabaskan languages, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396997,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2348,        Haida,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396998,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2349,        Inuktut (Inuit) languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
396999,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2350,          Inuinnaqtun (Inuvialuktun),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397000,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2351,            Inuinnaqtun,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397001,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2352,            Inuvialuktun,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397002,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2353,          Inuktitut,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397003,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2354,"          Inuktut (Inuit) languages, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397004,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2355,        Iroquoian languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397005,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2356,          Mohawk,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397006,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2357,          Oneida,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397007,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2358,"          Iroquoian languages, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397008,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2359,        Ktunaxa (Kutenai),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397009,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2360,        Michif,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397010,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2361,        Salish languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397011,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2362,          Halkomelem,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397012,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2363,          Lillooet,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397013,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2364,          Ntlakapamux (Thompson),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
397014,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,2365,          Secwepemctsin (Shuswap),,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
